ano_mes,segmento,modalidade_credito,saldo,taxa_juros_aa,spread_pp
2025-08,PJ,Aquisição de veículos,140003.0,18.76,
2025-08,PJ,Vendor,2825.0,15.51,
2025-08,PJ,Compror,16199.0,18.3,
2025-08,PJ,Cartão de crédito rotativo,5982.0,273.7,
2025-08,PJ,Cartão de crédito parcelado,3259.0,146.38,
2025-08,PJ,Adiantamento sobre contratos de câmbio (ACC),124566.0,5.92,
2025-08,PJ,Financiamento a importações,6371.0,10.55,
2025-08,PJ,Financiamento a exportações,138490.0,14.54,
2025-08,PJ,Repasse externo,32653.0,13.71,
2025-08,PJ,Crédito rural,97332.0,13.47,
2025-08,PJ,Financiamento imobiliário,69804.0,12.04,
2025-08,PJ,Financiamento com recursos do BNDES,450036.0,13.89,
2025-09,Total,Total,6852705.0,31.47,20.53
2025-09,PF,Total,4262888.0,36.5,25.93
2025-09,PF,Cheque especial,42561.0,140.73,
2025-09,PF,Crédito pessoal não consignado,373360.0,101.1,
2025-09,PF,Crédito pessoal consignado,716489.0,26.79,
2025-09,PF,Aquisição de veículos,379850.0,27.3,
2025-09,PF,Cartão de crédito rotativo,80509.0,448.06,
2025-09,PF,Cartão de crédito parcelado,81130.0,182.93,
2025-09,PF,Desconto de cheques,1494.0,41.48,
2025-09,PF,Crédito rural,544560.0,11.9,
2025-09,PF,Financiamento imobiliário,1269555.0,10.37,
2025-09,PF,Microcrédito,9254.0,52.0,
2025-09,PJ,Total,2589817.0,20.55,8.8
2025-09,PJ,Desconto de duplicatas e recebíveis,192460.0,19.66,
2025-09,PJ,Capital de giro,490370.0,24.85,
2025-09,PJ,Conta garantida,45284.0,59.77,
2025-09,PJ,Cheque especial,18946.0,352.33,
2025-09,PJ,Aquisição de veículos,141540.0,18.62,
2025-09,PJ,Vendor,3674.0,17.8,
2025-09,PJ,Compror,16839.0,17.63,
2025-09,PJ,Cartão de crédito rotativo,9426.0,170.13,
2025-09,PJ,Cartão de crédito parcelado,3571.0,146.37,
2025-09,PJ,Adiantamento sobre contratos de câmbio (ACC),121397.0,5.82,
2025-09,PJ,Financiamento a importações,6798.0,10.66,
2025-09,PJ,Financiamento a exportações,138979.0,14.79,
2025-09,PJ,Repasse externo,31752.0,15.29,
2025-09,PJ,Crédito rural,99703.0,13.42,
2025-09,PJ,Financiamento imobiliário,70856.0,12.4,
2025-09,PJ,Financiamento com recursos do BNDES,454462.0,11.62,
2025-10,Total,Total,6923886.0,32.04,20.9
2025-10,PF,Total,4326256.0,36.79,26.2
2025-10,PF,Cheque especial,42949.0,139.11,
2025-10,PF,Crédito pessoal não consignado,382612.0,101.12,
2025-10,PF,Crédito pessoal consignado,726471.0,27.19,
2025-10,PF,Aquisição de veículos,385267.0,27.43,
2025-10,PF,Cartão de crédito rotativo,82906.0,447.09,
2025-10,PF,Cartão de crédito parcelado,84795.0,187.4,
2025-10,PF,Desconto de cheques,1484.0,39.98,
2025-10,PF,Crédito rural,548991.0,11.69,
2025-10,PF,Financiamento imobiliário,1284171.0,10.42,
2025-10,PF,Microcrédito,9197.0,55.01,
2025-10,PJ,Total,2597630.0,21.66,9.32
2025-10,PJ,Desconto de duplicatas e recebíveis,180921.0,20.0,
2025-10,PJ,Capital de giro,496478.0,25.39,
2025-10,PJ,Conta garantida,44007.0,61.26,
2025-10,PJ,Cheque especial,18637.0,354.84,
2025-10,PJ,Aquisição de veículos,141528.0,19.13,
2025-10,PJ,Vendor,3737.0,15.24,
2025-10,PJ,Compror,17148.0,15.06,
2025-10,PJ,Cartão de crédito rotativo,6095.0,280.22,
2025-10,PJ,Cartão de crédito parcelado,3318.0,145.04,
2025-10,PJ,Adiantamento sobre contratos de câmbio (ACC),118910.0,5.87,
2025-10,PJ,Financiamento a importações,7088.0,12.04,
2025-10,PJ,Financiamento a exportações,140062.0,15.0,
2025-10,PJ,Repasse externo,32531.0,14.63,
2025-10,PJ,Crédito rural,102122.0,13.61,
2025-10,PJ,Financiamento imobiliário,71886.0,12.02,
2025-10,PJ,Financiamento com recursos do BNDES,461836.0,14.31,
2025-11,Total,Total,7003273.0,32.32,21.37
2025-11,PF,Total,4387061.0,37.9,27.41
2025-11,PF,Cheque especial,42308.0,140.58,
2025-11,PF,Crédito pessoal não consignado,390071.0,111.48,
2025-11,PF,Crédito pessoal consignado,730828.0,27.05,
2025-11,PF,Aquisição de veículos,394415.0,27.02,
2025-11,PF,Cartão de crédito rotativo,83567.0,448.37,
2025-11,PF,Cartão de crédito parcelado,85715.0,190.63,
2025-11,PF,Desconto de cheques,1508.0,39.07,
2025-11,PF,Crédito rural,556061.0,11.64,
2025-11,PF,Financiamento imobiliário,1297715.0,10.35,
2025-11,PF,Microcrédito,9202.0,54.3,
2025-11,PJ,Total,2616213.0,20.45,8.53
2025-11,PJ,Desconto de duplicatas e recebíveis,173714.0,19.29,
2025-11,PJ,Capital de giro,499192.0,24.73,
2025-11,PJ,Conta garantida,45534.0,61.05,
2025-11,PJ,Cheque especial,19688.0,361.51,
2025-11,PJ,Aquisição de veículos,142795.0,18.68,
2025-11,PJ,Vendor,3944.0,17.24,
2025-11,PJ,Compror,17469.0,15.75,
2025-11,PJ,Cartão de crédito rotativo,6844.0,250.49,
2025-11,PJ,Cartão de crédito parcelado,3339.0,141.39,
2025-11,PJ,Adiantamento sobre contratos de câmbio (ACC),116885.0,5.74,
2025-11,PJ,Financiamento a importações,7295.0,12.76,
2025-11,PJ,Financiamento a exportações,139991.0,14.38,
2025-11,PJ,Repasse externo,32040.0,14.31,
2025-11,PJ,Crédito rural,104091.0,12.99,
2025-11,PJ,Financiamento imobiliário,72508.0,11.85,
2025-11,PJ,Financiamento com recursos do BNDES,466976.0,11.56,
2025-12,Total,Total,7136436.0,31.99,21.01
2025-12,PF,Total,4435290.0,37.73,27.25
2025-12,PF,Cheque especial,40651.0,138.89,
2025-12,PF,Crédito pessoal não consignado,388413.0,116.59,
2025-12,PF,Crédito pessoal consignado,735355.0,27.16,
2025-12,PF,Aquisição de veículos,397953.0,26.44,
2025-12,PF,Cartão de crédito rotativo,81523.0,442.41,
2025-12,PF,Cartão de crédito parcelado,86806.0,192.45,
2025-12,PF,Desconto de cheques,1506.0,37.58,
2025-12,PF,Crédito rural,558348.0,11.63,
2025-12,PF,Financiamento imobiliário,1311347.0,10.78,
2025-12,PF,Microcrédito,9443.0,48.82,
2025-12,PJ,Total,2701146.0,19.92,7.91
2025-12,PJ,Desconto de duplicatas e recebíveis,209453.0,18.35,
2025-12,PJ,Capital de giro,506107.0,23.43,
2025-12,PJ,Conta garantida,44721.0,61.24,
2025-12,PJ,Cheque especial,18029.0,343.73,
2025-12,PJ,Aquisição de veículos,142510.0,18.43,
2025-12,PJ,Vendor,3862.0,18.11,
2025-12,PJ,Compror,18571.0,15.75,
2025-12,PJ,Cartão de crédito rotativo,8799.0,186.39,
2025-12,PJ,Cartão de crédito parcelado,3396.0,144.22,
2025-12,PJ,Adiantamento sobre contratos de câmbio (ACC),116724.0,5.5,
2025-12,PJ,Financiamento a importações,7817.0,11.81,
2025-12,PJ,Financiamento a exportações,137380.0,14.42,
2025-12,PJ,Repasse externo,32753.0,16.5,
2025-12,PJ,Crédito rural,109880.0,12.52,
2025-12,PJ,Financiamento imobiliário,72292.0,12.66,
2025-12,PJ,Financiamento com recursos do BNDES,482112.0,12.06,
